name,address,adname,pname,type,lat,lon
盈港东路崧盈路(公交站),赵巷1路;青浦20路;青浦22路;青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.163333807039546,121.1761406021116
纪鹤公路旧青浦(公交站),白徐线;白徐线跨线定班(赵屯);青华专线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.247800086697417,121.16397767397538
崧华路北青公路(公交站),青浦21路;青浦22路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.18887826705199,121.16517614919864
北青公路崧华路(公交站),青凤徐专线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.18984233913938,121.16600174956
章堰村路章堰村(公交站),重固2路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.228123258427793,121.15979789398997
陈章路傅家厍村(公交站),重固2路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.23507894991995,121.16028628231128
崧泽大道崧华路(公交站),虹桥枢纽6路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.17680014141537,121.16666020481303
崧华路崧泽大道(公交站),青泸线;青浦22路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.176139887083618,121.16634662164184
崧复路崧泽大道(公交站),青浦21路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.17552696151536,121.16195875199577
北青公路崧复路(公交站),青凤徐专线;青浦21路;青浦22路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.18895234667624,121.1593583604432
崧华路盈港东路(公交站),青泸线;青浦21路;青浦22路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.163691611110142,121.16546087774256
盈港东路崧华路(公交站),青泸线;青浦20路;青浦21路;青浦22路;青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.163331019934777,121.1634498168029
胜联路大头浦村(公交站),白鹤1路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.26707168204455,121.15592682866514
崧润路华科东路(公交站),青浦27路;青黄专线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.160004351639817,121.15404730109246
盈港东路崧润路(公交站),虹桥枢纽6路;青泸线;青浦21路;青纪线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.163087401474893,121.15218942900599
华科东路崧甘路(公交站),青浦27路,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.16123573600006,121.15295406693215
沪青平公路崧泽(公交站),沪朱专线,青浦区,上海市,交通设施服务;公交车站;公交车站相关,31.149423551252653,121.16305419962553
