name,address,adname,pname,type,lat,lon
耍牛忙·串串香(人民广场店),云南中路258号2层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.235469894978465,121.47247635741205
上海乔家栅(西凌家宅店),西藏南路西凌家宅144号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.20594839311131,121.48142845383374
三人行(日月光中心西区),徐家汇路618号日月光中心西区F5层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.20850909838427,121.46297017919817
娇和·不奢川锅(人民广场店),金陵东路500号亚龙广场4层2号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.229064933355314,121.4757067657686
渝利火锅(打浦桥店),徐家汇路618号日月光中心4F层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.209017237462863,121.46350678967417
牛小嫩串串香火锅,云南南路与金陵东路交叉口北50米,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.22957054357745,121.47635593077169
壹小馆(香港广场购物中心北区),淮海中路283号香港广场购物中心北区F4层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.225947056166167,121.47021069318012
马路边边串串香(天津路店),天津路256号(南京路青年旅社隔壁),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.239627493942205,121.47690895971044
小辉哥火锅(香港广场购物中心北区),淮海中路283号香港广场购物中心北区F4层NL4-04,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.225768965729547,121.46978130492333
椰子不语(LuOne凯德晶萃广场),徐家汇路268号LuOne凯德晶萃广场F5层05-25/26,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.211703222928385,121.47253357976331
有签花成都串串香,陕西南路35-4号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.222581556722698,121.45320050433529
贤合庄卤味火锅(人民广场店),金陵东路621号汇通大厦1层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.228871223545653,121.47612921837799
奎星楼串串香公司,太仓路58号对面九号商场105室,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.223673098791288,121.47309442678984
南门涮肉(城隍庙店),四川南路新永安路路口52号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.23206335222586,121.48664060903018
凑凑火锅·茶憩(打浦桥日月光店),徐家汇路618号日月光中心1F层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.207983448966008,121.46378172916148
蛙来哒(日月光中心西区),徐家汇路618号日月光中心2F层2F-XJH-09,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.208066174888803,121.46407663719343
新一哥(瑞金店),瑞金南路1号海兴广场A-2室,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.20620189062861,121.4628439894109
村夫烤鱼(黄河路店),[],黄浦区,上海市,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;火锅店,31.237114791165958,121.46571427475108
洪员外川卤老火锅传奇(新世界店),南京西路2-68号9楼,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.237003095633625,121.46916834728259
房鼎海鲜火锅,打浦路88号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.2052491992102,121.46585344578858
重庆高老九火锅,淮海中路138号上海广场1504室,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.227183214059085,121.47336603495474
京炉·北京烤鸭火锅(第一百货店),南京东路830号第一百货B馆5楼海底捞火锅旁,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.237604133632622,121.47001706175398
京炉·北京烤鸭火锅(日月光店),徐家汇路618号日月光中心5F层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.208296229671717,121.4629812314375
电台巷火锅(人广旗舰店),广西北路235号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.235111928012508,121.4731466232819
香乡村羊蝎子(打浦路店),打浦路200弄1-5号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.203434664381444,121.46645049200332
闻签港式火锅,云南南路295号附近,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.227593194975857,121.47766156475302
坎耶管理有限公司,淮海东路68号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.228311749239428,121.4769239770571
三人行骨头王火锅,南京东路819号百联世贸7层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.236370896789257,121.47118199257405
鼎尊养生火锅,局门路与斜土路交叉口东北50米,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.208023253958515,121.47687955624144
财运煲煲,南京东路830号第一百货商业中心B馆六楼,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.237834324700874,121.47012539639316
宝怡香港打边炉,复兴中路525号三楼,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.2172190552721,121.46418017421068
小肥羊,陆家浜路1390号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.21315103214179,121.47801300364532
相约牛市潮汕鲜牛肉火锅,"西藏南路1493号(弘辉名苑商铺,近瞿溪路)",黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.20510754420716,121.48474919472208
小牛有约原味牛肉火锅(人民广场店),金陵东路569号汇都国际广场3楼,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.228453121436573,121.47567270237361
颐品居火锅(顺昌路分店),顺昌路512号(近永年路),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.21465114621402,121.47479390572373
拼搏奋斗,徐家汇路日月光广场二楼,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.20851648537993,121.46389503474641
捞王(百联世茂国际广场),南京东路829号百联世茂国际广场F6层L402,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.235944970747454,121.47077468787263
左庭右院(新世界大丸百货店),南京东路228号新世界大丸百货B2层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.24035031491447,121.480432050576
Mo-Mo牧场(陕西南路店),陕西南路35号红房子2层(近长乐路),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.22258248956365,121.45317142455892
上海鲜入围煮(金钟广场店),柳林路2号金钟广场东门2楼(柳林路金陵路口),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.228052345452234,121.47462519174304
尽膳口福跷脚牛肉(新天地店),湖滨路168号无限极荟商城2层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.222804678729148,121.47279751007977
捞王(日月光中心广场店),徐家汇路618号日月光中心5楼,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.207797155658206,121.46478587155295
谭鸭血老火锅(上海环贸店),陕西南路141号-1(地铁1/10/12号线陕西南路站8、9号口对面),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.217694267642,121.45509317982243
北京老门框爆肚涮肉馆(淮海东路店),淮海东路东淮海国际大厦45号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.22833088764246,121.47802274248669
炉得香烤鸭火锅(人民广场店),南京西路258号人广世茂52+6层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.234211661881762,121.46629536221812
藏而不语火锅,马当路428号二楼(卢湾公证处隔壁),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.215711669944742,121.47085869534655
京菜,云南南路与宁海东路交叉口西南50米,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.229949775404133,121.4757959932343
珮姐老火锅(人民广场店),淮海东路淮云大厦1层,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.228350897254934,121.47698217268595
今日牛事潮州牛肉火锅(瑞金南路店),瑞金南路343-5号(近瞿溪路),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.198850755141287,121.46525811863225
璧玉火锅热气羊肉,宁海东路307-309号(近大世界),黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.229735038453907,121.47514781384423
吉友粥底火锅(建国东路店),建国东路23号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.215561164686616,121.4760129590302
小牛故事·潮汕鲜牛肉火锅,普育西路206号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.211663553788423,121.48919043427858
川蜀锅语老火锅(人民广场店),黄河路108号2楼,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.236836400119344,121.46627406960725
蜀公馆成都潮人火锅(金玉兰店),打浦路11号201室B座,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.206787547993144,121.46588942766485
爸爸炒料牛排老火锅(淮海路旗舰店),淮海中路1号H1美食不夜城1F-2F,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.227125535291865,121.47524737375221
家有好签(上海书城店),福州路452号,黄浦区,上海市,餐饮服务;中餐厅;火锅店,31.235783810626014,121.47745415433549
面道好麻辣串串夜宵(黄家阙路店),黄家阙路133号(大林路),黄浦区,上海市,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;火锅店,31.216261129381756,121.48371459551466
