SLONCOL,SLATCOL,ELONCOL,ELATCOL,VehicleNum
28,11,34,13,1
28,11,34,15,1
28,11,34,17,1
28,11,34,18,1
28,11,34,23,1
28,11,35,10,1
28,11,35,16,1
28,11,32,8,1
28,11,31,14,1
28,11,31,7,1
28,11,12,39,1
28,10,31,19,1
28,10,36,14,1
28,10,46,20,1
28,10,58,18,1
28,11,8,51,1
28,11,11,40,1
28,11,19,28,1
28,11,30,27,1
28,11,23,30,1
28,11,26,7,1
28,11,28,25,1
28,11,28,26,1
28,11,29,13,1
28,11,29,27,1
28,11,35,17,1
28,11,36,9,1
28,12,32,22,1
28,11,36,14,1
28,11,74,22,1
28,11,97,23,1
28,12,12,40,1
28,12,22,38,1
28,12,27,13,1
28,12,28,11,1
28,12,28,14,1
28,12,28,50,1
28,12,30,14,1
28,12,31,13,1
28,12,31,20,1
28,12,32,8,1
28,12,32,15,1
28,12,32,16,1
28,12,32,19,1
28,11,68,21,1
28,11,63,22,1
28,11,63,20,1
28,11,38,23,1
28,11,36,18,1
28,11,36,19,1
28,11,36,28,1
28,11,36,31,1
28,11,37,10,1
28,11,37,23,1
28,11,43,28,1
28,11,60,20,1
28,11,45,21,1
28,11,48,22,1
28,11,52,21,1
28,11,55,21,1
28,11,56,19,1
28,11,59,16,1
27,32,30,25,1
27,32,29,32,1
27,32,29,29,1
27,30,23,35,1
27,30,23,48,1
27,30,24,24,1
27,30,24,25,1
27,30,25,26,1
27,30,25,27,1
27,30,26,15,1
27,30,28,13,1
27,30,28,23,1
27,30,28,35,1
27,30,30,31,1
27,30,31,19,1
27,30,32,9,1
27,30,32,15,1
27,30,32,16,1
27,30,32,21,1
27,30,23,38,1
27,30,23,31,1
27,30,43,21,1
27,30,23,26,1
27,30,18,34,1
27,30,18,43,1
27,30,19,41,1
27,30,20,26,1
27,30,20,34,1
27,30,20,36,1
27,30,20,39,1
27,30,21,29,1
27,30,21,31,1
27,30,21,34,1
27,30,21,35,1
27,30,21,36,1
27,30,22,36,1
27,30,22,40,1
27,30,22,46,1
27,30,32,27,1
27,30,33,10,1
27,30,33,17,1
27,30,33,20,1
27,30,37,22,1
27,30,37,25,1
27,30,37,26,1
27,30,37,40,1
27,30,37,52,1
27,30,38,21,1
27,30,38,24,1
27,30,38,52,1
27,30,39,21,1
27,30,39,25,1
27,30,40,30,1
27,30,41,21,1
27,30,41,27,1
27,30,42,28,1
27,30,42,53,1
27,30,37,21,1
27,30,37,20,1
27,30,37,10,1
27,30,34,29,1
27,30,33,28,1
27,30,33,29,1
27,30,33,46,1
27,30,34,14,1
27,30,34,21,1
27,30,34,22,1
27,30,35,15,1
27,30,36,56,1
27,30,35,17,1
27,30,35,24,1
27,30,35,30,1
27,30,35,31,1
27,30,36,17,1
27,30,36,20,1
27,30,17,37,1
27,30,16,58,1
27,30,16,42,1
27,29,41,30,1
27,29,35,21,1
27,29,35,23,1
27,29,35,38,1
27,29,35,48,1
27,29,36,14,1
27,29,36,17,1
27,29,38,24,1
27,29,38,25,1
27,29,38,26,1
27,29,39,13,1
27,29,39,17,1
27,29,39,21,1
27,29,39,23,1
27,29,39,25,1
27,29,40,25,1
27,29,35,18,1
27,29,35,16,1
27,29,35,14,1
27,29,32,27,1
27,29,31,29,1
27,29,31,30,1
27,29,31,32,1
27,29,32,17,1
27,29,32,22,1
27,29,32,25,1
27,29,32,29,1
27,29,34,29,1
27,29,33,19,1
27,29,33,25,1
27,29,33,29,1
27,29,33,30,1
27,29,34,21,1
27,29,34,26,1
27,29,41,21,1
27,29,43,21,1
27,30,16,41,1
27,29,43,22,1
27,29,105,63,1
27,30,7,55,1
27,30,8,52,1
27,30,8,53,1
27,30,9,52,1
27,30,10,50,1
27,30,10,56,1
27,30,11,39,1
27,30,13,38,1
27,30,13,39,1
27,30,14,46,1
27,30,15,43,1
27,30,15,49,1
27,30,15,60,1
27,30,15,61,1
27,29,76,22,1
27,29,68,25,1
27,29,64,16,1
27,29,60,24,1
27,29,55,19,1
27,29,56,37,1
27,29,56,50,1
27,29,57,17,1
27,29,59,27,1
27,29,59,41,1
27,29,61,18,1
27,29,63,20,1
27,29,61,20,1
27,29,61,22,1
27,29,61,27,1
27,29,62,22,1
27,29,63,15,1
27,29,63,18,1
27,30,43,20,1
27,30,43,25,1
27,32,29,27,1
27,31,39,22,1
27,31,45,20,1
27,31,47,21,1
27,31,51,33,1
27,31,52,45,1
27,31,54,21,1
27,31,55,41,1
27,31,58,38,1
27,31,64,19,1
27,31,64,23,1
27,31,71,25,1
27,31,74,20,1
27,31,76,21,1
27,32,9,71,1
27,32,11,39,1
27,32,12,39,1
27,31,39,23,1
27,31,37,70,1
27,30,44,25,1
27,31,37,26,1
27,31,32,27,1
27,31,32,28,1
27,31,32,30,1
27,31,32,31,1
27,31,32,34,1
27,31,33,10,1
27,31,33,29,1
27,31,33,30,1
27,31,33,32,1
27,31,34,19,1
27,31,34,22,1
27,31,34,31,1
27,31,35,15,1
27,31,35,32,1
27,31,36,20,1
27,32,12,40,1
27,32,13,51,1
27,32,14,72,1
27,32,16,41,1
27,32,23,34,1
27,32,23,47,1
27,32,24,36,1
27,32,25,23,1
27,32,25,28,1
27,32,25,83,1
27,32,26,27,1
27,32,26,28,1
27,32,26,29,1
27,32,26,31,1
27,32,27,29,1
27,32,27,33,1
27,32,28,27,1
27,32,28,28,1
27,32,28,31,1
27,32,23,28,1
27,32,23,27,1
27,32,22,47,1
27,32,19,37,1
27,32,17,34,1
27,32,18,33,1
27,32,18,34,1
27,32,18,35,1
27,32,18,42,1
27,32,19,28,1
27,32,20,28,1
27,32,22,36,1
27,32,21,27,1
27,32,22,27,1
27,32,22,28,1
27,32,22,29,1
27,32,22,31,1
27,32,22,35,1
27,31,32,25,1
27,31,32,24,1
27,31,32,19,1
27,31,17,37,1
27,30,71,35,1
27,30,73,21,1
27,30,73,22,1
27,30,75,25,1
27,30,75,34,1
27,30,75,51,1
27,30,76,44,1
27,30,81,47,1
27,31,7,56,1
27,31,9,52,1
27,31,10,56,1
27,31,10,63,1
27,31,11,50,1
27,31,15,44,1
27,31,16,52,1
27,30,70,25,1
27,30,69,25,1
27,30,69,23,1
27,30,54,19,1
27,30,46,26,1
27,30,47,18,1
27,30,47,22,1
27,30,47,25,1
27,30,47,26,1
27,30,47,32,1
27,30,56,19,1
27,30,67,21,1
27,30,58,26,1
27,30,58,55,1
27,30,59,17,1
27,30,60,24,1
27,30,61,29,1
27,30,63,45,1
27,31,16,59,1
27,31,18,31,1
27,31,31,32,1
27,31,18,38,1
27,31,25,25,1
27,31,25,26,1
27,31,26,33,1
27,31,27,14,1
27,31,27,32,1
27,31,27,34,1
27,31,28,22,1
27,31,28,28,1
27,31,29,32,1
27,31,30,24,1
27,31,30,31,1
27,31,30,33,1
27,31,31,28,1
27,31,31,29,1
27,31,31,31,1
27,31,25,24,1
27,31,24,35,1
27,31,23,49,1
27,31,22,32,1
27,31,19,28,1
27,31,19,35,1
27,31,19,68,1
27,31,20,27,1
27,31,21,26,1
27,31,22,25,1
27,31,22,34,1
27,31,23,48,1
27,31,22,36,1
27,31,22,41,1
27,31,22,43,1
27,31,23,27,1
27,31,23,30,1
27,31,23,34,1
28,23,13,47,1
28,23,25,23,1
28,30,30,31,1
28,27,33,21,1
28,27,34,16,1
28,27,34,19,1
28,27,34,21,1
28,27,34,23,1
28,27,34,30,1
28,27,35,16,1
28,27,35,18,1
28,27,35,23,1
28,27,35,38,1
28,27,36,16,1
28,27,36,17,1
28,27,36,21,1
28,27,36,22,1
28,27,36,29,1
28,27,37,22,1
28,27,33,32,1
28,27,33,19,1
28,27,27,24,1
28,27,33,16,1
28,27,27,34,1
28,27,28,28,1
28,27,28,32,1
28,27,29,14,1
28,27,29,23,1
28,27,29,30,1
28,27,31,18,1
28,27,31,19,1
28,27,31,21,1
28,27,31,28,1
28,27,31,29,1
28,27,32,19,1
28,27,32,21,1
28,27,32,23,1
28,27,32,30,1
28,27,37,56,1
28,27,38,21,1
28,27,38,22,1
28,27,39,20,1
28,27,63,19,1
28,27,64,25,1
28,27,66,20,1
28,27,68,24,1
28,27,73,39,1
28,27,75,51,1
28,28,19,34,1
28,28,19,41,1
28,28,20,32,1
28,28,20,38,1
28,28,20,70,1
28,28,21,30,1
28,28,22,29,1
28,28,22,30,1
28,28,22,31,1
28,27,61,23,1
28,27,59,18,1
28,27,56,22,1
28,27,41,20,1
28,27,39,21,1
28,27,40,21,1
28,27,40,25,1
28,27,40,28,1
28,27,40,29,1
28,27,41,17,1
28,27,41,21,1
28,27,54,47,1
28,27,41,25,1
28,27,41,28,1
28,27,43,19,1
28,27,43,25,1
28,27,52,20,1
28,27,52,24,1
28,27,27,31,1
28,27,26,28,1
28,23,25,25,1
28,26,60,42,1
28,26,61,27,1
28,26,62,41,1
28,26,63,16,1
28,26,63,18,1
28,26,63,37,1
28,26,65,16,1
28,26,67,28,1
28,26,68,24,1
28,26,69,22,1
28,26,70,21,1
28,26,72,21,1
28,26,74,19,1
28,26,75,25,1
28,26,79,24,1
28,26,85,35,1
28,26,61,15,1
28,26,60,27,1
28,27,26,27,1
28,26,60,18,1
28,26,56,18,1
28,26,56,25,1
28,26,56,36,1
28,26,56,46,1
28,26,57,24,1
28,26,57,35,1
28,26,57,41,1
28,26,58,25,1
28,26,58,36,1
28,26,58,40,1
28,26,59,18,1
28,26,59,37,1
28,26,59,43,1
28,26,59,44,1
28,26,60,17,1
28,26,86,43,1
28,26,93,46,1
28,27,9,69,1
28,27,13,40,1
28,27,22,35,1
28,27,22,49,1
28,27,23,27,1
28,27,23,34,1
28,27,23,46,1
28,27,24,27,1
28,27,24,29,1
28,27,24,32,1
28,27,24,33,1
28,27,24,35,1
28,27,25,26,1
28,27,25,29,1
28,27,25,30,1
28,27,25,33,1
28,27,26,23,1
28,27,22,29,1
28,27,21,38,1
28,27,21,29,1
28,27,17,64,1
28,27,14,45,1
28,27,14,46,1
28,27,16,35,1
28,27,16,36,1
28,27,17,34,1
28,27,17,61,1
28,27,18,33,1
28,27,21,28,1
28,27,18,34,1
28,27,18,37,1
28,27,18,38,1
28,27,19,35,1
28,27,19,39,1
28,27,20,27,1
28,28,22,35,1
28,28,22,37,1
28,28,22,41,1
28,29,41,24,1
28,29,48,55,1
28,29,49,21,1
28,29,50,46,1
28,29,54,21,1
28,29,57,36,1
28,29,60,19,1
28,29,63,16,1
28,29,63,19,1
28,29,67,22,1
28,29,75,51,1
28,30,10,51,1
28,30,11,39,1
28,30,12,39,1
28,30,14,45,1
28,30,14,47,1
28,29,43,20,1
28,29,40,51,1
28,28,22,46,1
28,29,39,71,1
28,29,31,31,1
28,29,31,32,1
28,29,32,27,1
28,29,32,28,1
28,29,32,29,1
28,29,33,15,1
28,29,33,20,1
28,29,33,30,1
28,29,33,31,1
28,29,33,48,1
28,29,34,19,1
28,29,34,21,1
28,29,37,16,1
28,29,38,24,1
28,29,39,23,1
28,30,14,58,1
28,30,16,33,1
28,30,16,45,1
28,30,18,36,1
28,30,23,30,1
28,30,23,33,1
28,30,23,35,1
28,30,23,38,1
28,30,23,39,1
28,30,23,43,1
28,30,24,25,1
28,30,24,28,1
28,30,24,31,1
28,30,24,33,1
28,30,25,24,1
28,30,26,33,1
28,30,27,26,1
28,30,29,24,1
28,30,29,25,1
28,30,22,48,1
28,30,22,47,1
28,30,22,31,1
28,30,21,27,1
28,30,18,37,1
28,30,19,36,1
28,30,19,41,1
28,30,20,26,1
28,30,20,28,1
28,30,20,40,1
28,30,21,28,1
28,30,22,28,1
28,30,21,30,1
28,30,21,36,1
28,30,21,37,1
28,30,21,39,1
28,30,21,40,1
28,30,22,27,1
28,29,30,29,1
28,29,30,23,1
28,29,29,32,1
28,28,38,23,1
28,28,32,29,1
28,28,33,16,1
28,28,33,20,1
28,28,33,27,1
28,28,33,28,1
28,28,33,31,1
28,28,34,13,1
28,28,34,20,1
28,28,35,13,1
28,28,35,16,1
28,28,35,21,1
28,28,35,23,1
28,28,35,24,1
28,28,37,23,1
28,28,37,39,1
28,28,32,24,1
28,28,31,21,1
28,28,31,19,1
28,28,26,25,1
28,28,23,31,1
28,28,23,34,1
28,28,24,28,1
28,28,25,32,1
28,28,25,33,1
28,28,25,34,1
28,28,26,27,1
28,28,29,31,1
28,28,26,28,1
28,28,26,31,1
28,28,26,32,1
28,28,27,29,1
28,28,28,31,1
28,28,28,33,1
28,28,38,21,1
28,28,39,31,1
28,29,28,25,1
28,28,40,21,1
28,29,22,28,1
28,29,22,30,1
28,29,22,40,1
28,29,23,28,1
28,29,23,30,1
28,29,23,34,1
28,29,24,29,1
28,29,24,31,1
28,29,24,33,1
28,29,25,23,1
28,29,25,28,1
28,29,25,32,1
28,29,27,23,1
28,29,27,27,1
28,29,28,24,1
28,29,22,27,1
28,29,21,29,1
28,29,20,36,1
28,28,67,29,1
28,28,43,27,1
28,28,47,25,1
28,28,55,48,1
28,28,56,36,1
28,28,60,24,1
28,28,60,34,1
28,29,13,37,1
28,29,17,64,1
28,29,14,45,1
28,29,14,51,1
28,29,14,55,1
28,29,14,60,1
28,29,15,48,1
28,29,16,55,1
28,26,55,40,1
28,26,55,24,1
28,26,55,20,1
28,25,29,23,1
28,25,29,26,1
28,25,29,30,1
28,25,30,16,1
28,25,30,28,1
28,25,30,30,1
28,25,31,21,1
28,25,31,25,1
28,25,31,29,1
28,25,32,9,1
28,25,32,21,1
28,25,32,25,1
28,25,32,26,1
28,25,32,28,1
28,25,32,29,1
28,25,32,31,1
28,25,29,24,1
28,25,28,32,1
28,25,45,23,1
28,25,28,31,1
28,25,25,26,1
28,25,25,32,1
28,25,25,33,1
28,25,26,23,1
28,25,27,17,1
28,25,27,22,1
28,25,27,23,1
28,25,27,26,1
28,25,27,30,1
28,25,27,31,1
28,25,27,33,1
28,25,28,23,1
28,25,28,27,1
28,25,28,28,1
28,25,28,30,1
28,25,33,16,1
28,25,33,30,1
28,25,34,9,1
28,25,34,13,1
28,25,39,17,1
28,25,39,19,1
28,25,39,20,1
28,25,39,25,1
28,25,39,26,1
28,25,39,30,1
28,25,40,14,1
28,25,40,21,1
28,25,40,24,1
28,25,40,28,1
28,25,40,29,1
28,25,43,20,1
28,25,43,21,1
28,25,43,22,1
28,25,44,19,1
28,25,38,17,1
28,25,37,30,1
28,25,37,29,1
28,25,35,17,1
28,25,34,15,1
28,25,34,17,1
28,25,35,9,1
28,25,35,11,1
28,25,35,13,1
28,25,35,16,1
28,25,35,18,1
28,25,37,25,1
28,25,35,22,1
28,25,35,24,1
28,25,36,8,1
28,25,36,52,1
28,25,37,17,1
28,25,37,21,1
28,25,25,25,1
28,25,24,30,1
28,25,24,26,1
28,24,24,30,1
28,23,34,21,1
28,23,36,24,1
28,23,37,16,1
28,23,38,52,1
28,23,39,13,1
28,23,45,21,1
28,23,46,20,1
28,23,54,20,1
28,23,60,19,1
28,23,61,20,1
28,23,61,34,1
28,23,65,17,1
28,23,65,61,1
28,23,79,36,1
28,24,22,26,1
28,23,33,30,1
28,23,33,26,1
28,23,33,20,1
28,23,28,26,1
28,23,25,26,1
28,23,25,31,1
28,23,25,33,1
28,23,26,30,1
28,23,26,31,1
28,23,27,30,1
28,23,29,24,1
28,23,32,29,1
28,23,29,27,1
28,23,30,26,1
28,23,30,28,1
28,23,32,25,1
28,23,32,26,1
28,23,32,27,1
28,24,24,27,1
28,24,25,26,1
28,25,24,24,1
28,24,25,30,1
28,25,16,65,1
28,25,16,71,1
28,25,17,34,1
28,25,18,37,1
28,25,18,38,1
28,25,19,34,1
28,25,20,26,1
28,25,21,28,1
28,25,21,37,1
28,25,22,26,1
28,25,22,27,1
28,25,22,29,1
28,25,22,30,1
28,25,22,42,1
28,25,23,31,1
28,25,16,42,1
28,25,15,51,1
28,25,15,45,1
28,24,32,25,1
28,24,26,33,1
28,24,27,22,1
28,24,29,24,1
28,24,30,30,1
28,24,31,22,1
28,24,31,26,1
28,24,32,27,1
28,25,13,51,1
28,24,33,19,1
28,24,34,26,1
28,24,35,23,1
28,24,43,25,1
28,25,9,53,1
28,25,13,37,1
28,25,44,36,1
28,25,46,17,1
28,26,53,21,1
28,26,31,29,1
28,26,32,7,1
28,26,32,18,1
28,26,32,23,1
28,26,33,9,1
28,26,33,18,1
28,26,33,19,1
28,26,33,25,1
28,26,33,47,1
28,26,34,12,1
28,26,34,13,1
28,26,34,15,1
28,26,34,17,1
28,26,34,22,1
28,26,34,26,1
28,26,34,27,1
28,26,31,31,1
28,26,31,23,1
28,25,46,25,1
28,26,31,19,1
28,26,24,35,1
28,26,25,25,1
28,26,25,34,1
28,26,26,23,1
28,26,28,12,1
28,26,28,29,1
28,26,28,35,1
28,26,29,14,1
28,26,29,23,1
28,26,29,31,1
28,26,29,32,1
28,26,30,14,1
28,26,30,23,1
28,26,30,31,1
28,26,31,7,1
28,26,34,31,1
28,26,34,45,1
28,26,35,13,1
28,26,35,14,1
28,26,40,14,1
28,26,40,22,1
28,26,40,29,1
28,26,40,42,1
28,26,41,20,1
28,26,41,25,1
28,26,41,30,1
28,26,43,19,1
28,26,45,25,1
28,26,46,17,1
28,26,47,20,1
28,26,47,24,1
28,26,48,21,1
28,26,49,21,1
28,26,51,18,1
28,26,39,28,1
28,26,39,24,1
28,26,39,22,1
28,26,36,17,1
28,26,35,15,1
28,26,35,16,1
28,26,35,21,1
28,26,36,14,1
28,26,36,15,1
28,26,36,16,1
28,26,36,19,1
28,26,38,23,1
28,26,36,20,1
28,26,36,23,1
28,26,36,24,1
28,26,37,21,1
28,26,37,24,1
28,26,37,25,1
28,26,24,31,1
28,26,24,24,1
28,26,23,36,1
28,26,10,51,1
28,25,64,28,1
28,25,65,22,1
28,25,69,25,1
28,25,71,24,1
28,25,72,20,1
28,25,73,32,1
28,25,74,19,1
28,25,75,20,1
28,25,75,21,1
28,25,75,35,1
28,25,76,21,1
28,25,76,25,1
28,25,78,23,1
28,25,78,28,1
28,25,102,62,1
28,25,64,22,1
28,25,64,16,1
28,25,63,18,1
28,25,56,17,1
28,25,47,31,1
28,25,47,32,1
28,25,47,54,1
28,25,51,20,1
28,25,52,20,1
28,25,53,22,1
28,25,56,36,1
28,25,62,35,1
28,25,57,18,1
28,25,57,37,1
28,25,59,36,1
28,25,60,17,1
28,25,60,25,1
28,25,62,33,1
28,26,7,58,1
28,26,13,37,1
28,26,23,35,1
28,26,15,43,1
28,26,20,28,1
28,26,21,25,1
28,26,21,31,1
28,26,21,40,1
28,26,21,43,1
28,26,21,47,1
28,26,22,26,1
28,26,22,36,1
28,26,22,40,1
28,26,22,41,1
28,26,22,42,1
28,26,22,44,1
28,26,23,25,1
28,26,23,29,1
28,26,23,34,1
28,26,20,27,1
28,26,19,73,1
28,26,19,39,1
28,26,18,32,1
28,26,16,34,1
28,26,16,44,1
28,26,17,31,1
28,26,17,32,1
28,26,17,41,1
28,26,17,42,1
28,26,18,33,1
28,26,19,36,1
28,26,18,34,1
28,26,18,43,1
28,26,19,28,1
28,26,19,32,1
28,26,19,33,1
28,26,19,35,1
27,29,31,28,1
27,29,30,24,1
27,29,29,25,1
26,32,28,28,1
26,32,30,24,1
26,32,30,25,1
26,32,30,29,1
26,32,30,33,1
26,32,30,74,1
26,32,31,28,1
26,32,31,29,1
26,32,31,32,1
26,32,32,9,1
26,32,32,24,1
26,32,32,27,1
26,32,32,28,1
26,32,32,30,1
26,32,32,31,1
26,32,33,29,1
26,32,29,23,1
26,32,27,35,1
26,32,22,26,1
26,32,27,33,1
26,32,22,34,1
26,32,22,37,1
26,32,22,38,1
26,32,22,39,1
26,32,22,40,1
26,32,23,30,1
26,32,23,33,1
26,32,24,24,1
26,32,24,34,1
26,32,25,24,1
26,32,25,26,1
26,32,26,25,1
26,32,26,33,1
26,32,27,26,1
26,32,27,29,1
26,32,33,31,1
26,32,34,15,1
26,32,34,17,1
26,32,34,18,1
26,32,40,15,1
26,32,40,28,1
26,32,40,52,1
26,32,41,28,1
26,32,42,26,1
26,32,55,43,1
26,32,56,17,1
26,32,56,43,1
26,32,57,49,1
26,32,59,24,1
26,32,60,14,1
26,32,61,16,1
26,32,61,23,1
26,32,62,42,1
26,32,63,25,1
26,32,39,19,1
26,32,38,20,1
26,32,37,26,1
26,32,35,30,1
26,32,34,23,1
26,32,34,25,1
26,32,34,28,1
26,32,34,29,1
26,32,34,31,1
26,32,35,11,1
26,32,35,44,1
26,32,37,16,1
26,32,35,47,1
26,32,36,10,1
26,32,36,11,1
26,32,36,20,1
26,32,36,25,1
26,32,36,52,1
26,32,22,32,1
26,32,21,66,1
27,29,29,23,1
26,31,31,28,1
26,31,32,17,1
26,31,32,28,1
26,31,32,29,1
26,31,33,21,1
26,31,33,29,1
26,31,34,15,1
26,31,34,20,1
26,31,34,21,1
26,31,34,30,1
26,31,34,31,1
26,31,37,23,1
26,31,38,54,1
26,31,55,21,1
26,31,59,40,1
26,31,60,24,1
26,31,31,29,1
26,31,31,24,1
26,32,21,39,1
26,31,30,30,1
26,31,23,36,1
26,31,23,38,1
26,31,24,24,1
26,31,25,25,1
26,31,26,23,1
26,31,26,26,1
26,31,26,27,1
26,31,28,25,1
26,31,28,27,1
26,31,28,28,1
26,31,28,35,1
26,31,29,23,1
26,31,30,24,1
26,31,30,25,1
26,31,30,29,1
26,31,64,23,1
26,31,65,16,1
26,31,75,52,1
26,31,78,36,1
26,32,18,33,1
26,32,18,34,1
26,32,18,37,1
26,32,19,33,1
26,32,19,35,1
26,32,19,37,1
26,32,19,40,1
26,32,19,67,1
26,32,20,28,1
26,32,20,36,1
26,32,20,37,1
26,32,20,71,1
26,32,21,27,1
26,32,21,32,1
26,32,21,36,1
26,32,17,36,1
26,32,17,35,1
26,32,16,63,1
26,32,13,50,1
26,31,94,57,1
26,32,5,57,1
26,32,6,51,1
26,32,11,49,1
26,32,11,82,1
26,32,13,46,1
26,32,13,51,1
26,32,15,51,1
26,32,14,45,1
26,32,14,47,1
26,32,14,79,1
26,32,15,40,1
26,32,15,43,1
26,32,15,50,1
26,32,68,27,1
26,32,74,19,1
26,32,75,20,1
26,35,29,26,1
26,36,21,40,1
26,36,24,39,1
26,36,26,37,1
26,36,27,36,1
26,36,29,34,1
26,36,40,27,1
26,37,13,39,1
26,37,18,39,1
26,37,25,37,1
26,37,27,35,1
26,37,38,26,1
26,37,66,27,1
26,47,15,45,1
26,50,15,50,1
26,50,16,41,1
26,35,29,27,1
26,35,29,25,1
26,32,79,30,1
26,35,25,31,1
26,34,28,50,1
26,34,29,24,1
26,34,29,26,1
26,34,29,27,1
26,34,29,28,1
26,34,29,33,1
26,34,30,27,1
26,34,32,31,1
26,34,33,26,1
26,34,33,30,1
26,34,35,51,1
26,34,41,30,1
26,34,56,47,1
26,34,104,66,1
26,35,25,29,1
26,50,17,60,1
26,50,22,46,1
26,50,22,47,1
26,50,30,26,1
27,8,28,9,1
27,8,28,10,1
27,8,28,11,1
27,8,33,10,1
27,8,33,12,1
27,8,34,9,1
27,8,34,11,1
27,8,35,10,1
27,8,35,12,1
27,8,36,8,1
27,8,37,9,1
27,8,72,20,1
27,8,78,22,1
27,10,32,8,1
27,10,34,18,1
27,8,27,14,1
27,8,27,10,1
27,8,25,6,1
26,74,21,67,1
26,50,40,52,1
26,60,27,65,1
26,61,21,60,1
26,61,34,66,1
26,67,26,75,1
26,67,32,58,1
26,74,35,50,1
27,8,23,27,1
26,75,25,75,1
26,77,28,75,1
26,77,59,38,1
26,79,18,69,1
26,79,27,77,1
27,8,12,40,1
26,34,28,29,1
26,34,27,34,1
26,34,27,32,1
26,33,34,18,1
26,33,26,30,1
26,33,26,31,1
26,33,26,32,1
26,33,27,23,1
26,33,27,26,1
26,33,27,50,1
26,33,28,32,1
26,33,29,26,1
26,33,29,29,1
26,33,30,28,1
26,33,30,29,1
26,33,30,34,1
26,33,31,23,1
26,33,31,27,1
26,33,31,30,1
26,33,25,32,1
26,33,25,25,1
26,33,24,32,1
26,33,20,46,1
26,32,81,39,1
26,32,89,43,1
26,32,113,72,1
26,33,15,54,1
26,33,18,42,1
26,33,19,72,1
26,33,21,28,1
26,33,24,28,1
26,33,22,30,1
26,33,22,34,1
26,33,22,40,1
26,33,23,27,1
26,33,23,29,1
26,33,24,27,1
26,33,32,21,1
26,33,35,18,1
26,34,27,30,1
26,33,35,31,1
26,34,22,31,1
26,34,22,35,1
26,34,22,37,1
26,34,22,39,1
26,34,23,29,1
26,34,23,34,1
26,34,24,28,1
26,34,24,30,1
26,34,24,35,1
26,34,25,29,1
26,34,26,25,1
26,34,26,27,1
26,34,26,29,1
26,34,26,33,1
26,34,27,27,1
26,34,22,27,1
26,34,21,30,1
26,34,20,39,1
26,33,74,19,1
26,33,39,13,1
26,33,43,32,1
26,33,46,52,1
26,33,49,18,1
26,33,56,20,1
26,33,60,26,1
26,34,9,57,1
26,34,18,72,1
26,34,11,40,1
26,34,14,37,1
26,34,17,39,1
26,34,17,41,1
26,34,17,43,1
26,34,18,37,1
26,31,23,35,1
26,31,23,28,1
26,31,22,28,1
26,29,35,16,1
26,29,35,29,1
26,29,36,20,1
26,29,36,22,1
26,29,36,23,1
26,29,36,50,1
26,29,37,12,1
26,29,37,23,1
26,29,37,25,1
26,29,37,28,1
26,29,37,52,1
26,29,38,27,1
26,29,40,15,1
26,29,40,24,1
26,29,40,26,1
26,29,40,28,1
26,29,35,23,1
26,29,35,11,1
26,30,14,45,1
26,29,35,10,1
26,29,32,17,1
26,29,32,23,1
26,29,32,26,1
26,29,32,31,1
26,29,33,15,1
26,29,33,19,1
26,29,33,21,1
26,29,33,30,1
26,29,33,31,1
26,29,33,48,1
26,29,34,14,1
26,29,34,19,1
26,29,34,21,1
26,29,34,26,1
26,29,34,30,1
26,29,41,21,1
26,29,42,26,1
26,29,42,33,1
26,29,43,30,1
26,29,74,22,1
26,29,75,29,1
26,29,77,23,1
26,29,77,24,1
26,29,79,28,1
26,29,79,29,1
26,29,80,25,1
26,29,92,44,1
26,30,9,47,1
26,30,10,54,1
26,30,10,62,1
26,30,11,54,1
26,30,12,57,1
26,30,13,43,1
26,30,13,76,1
26,29,74,20,1
26,29,74,19,1
26,29,73,21,1
26,29,54,21,1
26,29,46,25,1
26,29,48,65,1
26,29,49,17,1
26,29,52,18,1
26,29,52,22,1
26,29,53,22,1
26,29,58,21,1
26,29,72,21,1
26,29,58,22,1
26,29,59,57,1
26,29,60,14,1
26,29,60,24,1
26,29,65,25,1
26,29,69,26,1
26,29,32,13,1
26,29,32,8,1
26,29,31,29,1
26,29,19,39,1
26,29,15,46,1
26,29,15,51,1
26,29,15,56,1
26,29,15,60,1
26,29,15,61,1
26,29,16,65,1
26,29,17,32,1
26,29,17,40,1
26,29,17,41,1
26,29,18,34,1
26,29,18,36,1
26,29,18,37,1
26,29,18,41,1
26,29,18,42,1
26,29,19,28,1
26,29,13,38,1
26,28,71,25,1
26,28,64,16,1
26,28,35,38,1
26,28,31,29,1
26,28,32,25,1
26,28,32,60,1
26,28,33,31,1
26,28,34,28,1
26,28,34,46,1
26,28,36,12,1
26,28,62,20,1
26,28,36,18,1
26,28,37,42,1
26,28,39,13,1
26,28,40,21,1
26,28,40,29,1
26,28,61,20,1
26,29,19,37,1
26,29,19,40,1
26,29,31,28,1
26,29,19,71,1
26,29,25,26,1
26,29,25,27,1
26,29,25,30,1
26,29,27,26,1
26,29,27,31,1
26,29,27,32,1
26,29,28,30,1
26,29,28,50,1
26,29,30,15,1
26,29,30,33,1
26,29,31,16,1
26,29,31,20,1
26,29,31,21,1
26,29,31,22,1
26,29,31,27,1
26,29,25,23,1
26,29,24,35,1
26,29,24,30,1
26,29,21,46,1
26,29,20,28,1
26,29,21,31,1
26,29,21,34,1
26,29,21,35,1
26,29,21,36,1
